ID,comments,rating,votes
2742527950,两星半//一锅绵软无力的乱炖 虽然有不亚于《海街日记》的四姐妹和绝佳的陈淑芳 就没有什么特别的记忆点了//剧情承接了台湾家庭电影的某种狗血性 缺席的父亲被塑造成一个被强势妻子逐出家门十多年之久的浪漫的大男孩 死亡似乎成为一张赦免证明//而妻子与情人之间 母亲与女儿之间 姐姐与妹妹之间的关系处理显得杂乱且轻重难分 好像每个人都是重点//但确实陈淑芳和葬礼做法真的好看,3,4
2824565953,没看之前Sean问我几姐妹的电影，我推荐了喜欢的《宛如阿修罗》，看了后才知道原来有重叠的题材部分，这一部被比得太下乘了。时间已经来到2020年，母亲做餐厅做到赫赫有名，且将餐厅传给女儿，女系企业仍然远远不是父系的对手，女儿们的隐瞒与责怪，还有大女儿身上“流浪”感的设置，十足十还在为陈旧腐朽的东西做背书，送客一场戏，拍得差又失真，母亲送出来那么远，众人走在前不闻不问，尴尬也演不出，因为是全景的机位，一句蔡小姐喊出来太失真，但不喊，又怎么有后来的东西宫握手言和，这是堂而皇之的现代后宫剧，你以为这些人在争什么，是人的性情和魂灵在对抗吗，是为了一个自我战胜另一个自我的胜利吗，不是他们在争的永远都是父系社会里的一个决定，一个喜欢，一个亲近，一个不在场也变得“有理”的肯定。陈淑芬最后一场戏试图挽救了全片,2,4
2764949488,基本全女性的一部片，整部片所有女人，都那么爱这个面目模糊的父亲，能看到二女儿小时候在拿奖时他会出现，最后一次离开时给了小女儿一块糖，然后就抛家弃女二十年不再联系，然而女儿们却都还对他那么有感情那么念念不忘。。哗真是，非常讲道理，非常有说服力了：）。。除去女儿们对父亲的感情，其他方面，每个角色，每个女性之间的故事和情感又都刻画得很好，尤其母亲这个角色；演员们也都演的很不错。（讲真最后的反转洗白很没有说服力，虽然但是，也只能勉强接受剧情这样的安排了。也不是完全说不过去。还有本来看了一半就把吐槽短评写好了，结果害得我要删掉重写，就很气）,3,2
2779830909,4.5，台湾当下能祭出的最强女性群戏。祖孙三代，六位女性，被一个缺席的男人牵扯出了一场大戏。像父亲的大女儿、像母亲的二女儿、全程迷茫的小女儿，以及新新人类小孙女，和两个长辈之间擦出了太多冷幽默的火花。陈淑芳的表演非常老辣，将五味杂陈下的酸楚自知展现得淋漓尽致。谢盈萱美出了多样性，一下就搅动了这湾快隐忍成一潭死水的女性群像。台南民俗风情在煽情中起到了调剂作用，让人感受到生活的涓涓细流。,4,5
2742452248,三个女儿对父亲的爱我实在是理解无能！一个在你成长中缺席的人怎么对他有这么多的幻想和依恋？！老太太部分值四星女儿部分只能两星,3,6
2677504737,这是日本电影吧？我愿称之为台湾是枝裕和。可以清晰看到上一代人对下一代人的影响，上一代的问题是怎样在下一代中延续。一哭一笑一首歌，一切尽在不言。最让我动容的是林小姐，支撑她打拼一世的或许只是那一股怨气，但她最怀念的，恐怕还是当初一穷二白的那段日子吧。我们在遇到问题的时候第一反应都是解决，但总是有太多问题无法解决，所以或许真正应该做的，是放下。,4,4
2611864357,不过是平淡如水的家庭生活却又让我眼泪不停地掉。陈淑芳演得太好了，好似用整份人生的重量去演绎，却举重若轻。谢盈萱演的大姐我真的是哭了！又要硬扛又要洒脱的矛盾超有说服力。一个面目模糊的父亲和6个性格饱满的女性（要算上蔡小姐），台湾电影真的太会拍了。,5,5
2604039835,放下执念，与人生和解,5,6
2743477626,“与往事干杯”的故事，导演控制的还不错，几位女演员的表演加分，尤其陈淑芳、谢盈萱和丁宁。,4,1
2757541851,太好了，像这样安静、柔软、自然流淌的影视作品，在可预见的未来，大陆可能都不会出现。,5,4
2726116605,三流電視劇劇本，開頭tone還不錯，怎知越跑越歪，也就演員表演能看一看了,3,7
2760519623,每一个女性身上都有自己。生活的痛苦是如此张牙舞爪，却还是像杂草一样旺盛活着。爱别离求不得，善良的人们面对苦难的巨浪，放下执着与怨忿，轻轻哼出一曲孤味之歌。反正把我戳到爆哭，根本没想到是新人导演的作品。,5,2
2760777725,非常不喜欢这个故事，但谢盈萱真的太好~,3,5
2765237681,最后的和解，又陈旧又有新意。突然想到近年来的矛盾情绪，一口一个“女昏马户”，每个人都像是与他人有血海深仇，誓死捍卫自己的权利，反倒是比上一辈人这种洒脱的感觉更加“陈旧”且“封建”的，而像是信服这种观念又完美诠释出来的陈淑芳，可以说是她的表演成就了这部电影。,4,1
2596222194,一如短片一首出現了三遍的《孤味》貫穿始終，不過相較於短片更加形而上地刻畫“孤獨的味道”，長片更加側重於訴說的是女人們，加入了更多生活化的細節之後，故事落了地有了更加強烈的呼吸感，但是回憶部分的戲份破壞了言外的留白空間，消解了電影本有的幾分《飲食男女》味道，可惜了。陳淑芳比短片演得又更好很多，不是只有大女人和小女人的強勢和脆弱，更有不屈與無力、不甘與釋然，她歲月滄桑的臉上，盡為女、為妻、為母、為阿嬤、為女人的故事。,4,3
2593266149,三姊妹聚在一起喝酒、吃軟糖，觸到了。整體來說不錯，也有很普的比如丁寧。,4,10
2918927499,我们伟大可爱的亚洲女性啊。,4,2
2677718051,给这片子打两星以上的，都是中专学历的傻白甜吧？导演典型的男性视角，三女儿角色白痴傻逼，爸爸丢下一个家，妈妈辛苦撑起来，是因为傻白甜没过过苦日子，所以可以那么理直气壮怪妈妈？就因为妈妈倔强所以要受男人和三女儿的气？TMD气死我了，三女儿是不是有病？你特么是不是有病？导演是觉得杀了人都可以和解的圣母婊吗？本年度最垃圾价值观，别给我说什么和解什么鬼，什么年代了，除了和解没词儿说了吗？,1,27
2724862276,爹味……好的编导并不作价值观导向，只呈现犀利观察,5,9
2727232047,几个女演员都好棒！生命中无法释怀的那些事情都找到了出口，情感浓烈又富有幽默感。听徐若瑄讲徐爸爸离世之前真的有另一个女人无微不至照顾他，有人爱就是一件幸福的事。,5,3
2741157991,讲和解，与自己和解与过去和解。讲一群女人和解的故事，但太特么男性视角了吧…整体观感不是很佳。林女士一个人从路边摊做起拉扯三个女儿长大，渣男外面十几年来都有老相好并且不回家，可小女儿反倒对渣男和小三很有好感。并且最终林女士和蔡女士来了个和解…我怀疑是男的yy出来的。,3,1
2781345515,虽然最后都达成了和解，放过彼此，姐妹情深，但想到她们因为一个浪子而苦而纠结而不自由而感到受伤几十年，更加难受不值。创伤无形却害人至深，女人一生好苦。,4,12
2764019824,很失望。女性电影，但意识却这么腐朽，每个女性角色都没有自我。最喜欢的一场戏是佛教道教仪式大battle,2,8
2453788395,如果要从大陆电影里找一个对照组，那可能是张艾嘉2017年《相爱相亲》里姥姥的故事。但《孤味》在处理人物情感纠纷时，更中产，更体面，同时有些流于直白……我以为明星咖啡馆早已是周梦蝶、白先勇那一辈的前尘往事了，没想到至今依然存在。,3,2
2731891310,电视剧水平,3,1
2593247982,Better than other Taiwanese films in 2020. ,4,8
2758638808,1. 后悔看的是Netflix英文字幕，除了普通话的时候总觉得剩下隔着什么；2. 小女儿决定站在父亲那边时妈妈看着她念经，眼睛一点一点红起来；3. 很多亲情离太近了的撕扯感、离远了又舍不得的心态描写得太真实了；4. “你留下来你的生活就是结婚生子，出去才会有更多选择”,4,6
2610236493,家里电视投屏看的。我爸觉得这电影拍得很好，都是日常平凡小事，每家都有的经历，人生就是要学会放手。还有就是，为什么人家折的那个金纸这么好看的！,4,7
2717098985,《海街之味：谁先爱上他的》,5,6
2732067394,"想起我妈以前常说的，“人生憾憾啦。”
拢是辛苦一世人，做夫妻无缘，冷暖自知。
情感褶皱如波澜漫荡，湖心中央孤味余长。",4,12
2769644561,想出這種劇情一定是腦子有洞,1,4
3033546005,年度最佳。,5,1
2599663582,台湾《海街日记》，虽然主线不是讲姐妹情，但是夫妻情和姐妹情（包括阿嬷和蔡阿姨的关系和解）都讲得较为圆满，特别喜欢家里送出去的女儿的段落）。虽然流程很长，但是每场戏都有存在的必要，家庭群像的塑造颇为成功，每个人物的性格形成和成长曲线都有迹可循，人物之间的关系还算得当。我愿意给高分。,4,10
2146649718,平淡和平庸，中间可能只有一线之隔，谈不上不好，但是看完也没什么记忆点，软绵绵的冲突，软绵绵的和解，横亘几十年的爱与恨，最后就这么轻描淡写地散掉了，总觉得还是有什么东西堵着，最后的释怀，是放下自己，还是放过对方呢？差点意思。,3,3
2778855516,不能共情的男权视角进入，发现只要片中这一大堆女性角色不哭哭啼啼吵吵闹闹情绪决堤，那么再是婆妈的故事也不会觉得烦，甚至能融入旁观他人之痛。毕竟，小病也是可以呻吟的吧。,4,1
3072423811,台湾省的出租车师傅好可怜，开个车还得忍受客人的鬼哭狼嚎。,3,3
2610351336,挺喜欢。尤其是当看完春节档电影之后再来看这部电影，可以说是眼前一亮。虽然有遗憾，但是对于母与女、夫与妻、原配与现任之间的关系描写非常自然细腻与真实，以及在如此平淡如水的生活中却蕴含着丰富的情感与感动。影片的结尾相对来说还是有惊喜的，这不仅是妻子原谅了丈夫，更是与自己的和解。演员方面亦有很大惊喜，谢盈萱竟能把每一个细节都拿捏得如此到位、每一个情绪都表达得如此精准，很有代入感。叙事结构与题材似《饮食男女》,4,5
